"","X1","X2","X3","X4","X5","max"
"text2208",0.0478775913129319,0.00740375123395854,0.849457058242843,0.0705824284304047,0.0246791707798618,3
"text2209",0.0726256983240224,0.0106145251396648,0.224581005586592,0.421787709497207,0.270391061452514,4
"text2210",0.0715502555366269,0.0996592844974446,0.539182282793867,0.0741056218057922,0.215502555366269,3
"text2211",0.114882506527415,0.0339425587467363,0.631853785900783,0.10443864229765,0.114882506527415,3
"text2212",0.314298264880299,0.0628157258950143,0.381945969690314,0.0713815066988799,0.169558532835493,3
"text2213",0.0114290939014355,0.00539453232147755,0.296333546676419,0.0643686568528847,0.622474170247783,5
"text2214",0.142450142450142,0.0398860398860399,0.601139601139601,0.0911680911680912,0.125356125356125,3
"text2215",0.113924050632911,0.0405063291139241,0.706329113924051,0.0405063291139241,0.0987341772151899,3
"text2216",0.151805453205601,0.138540899042004,0.481208548268239,0.167280766396463,0.0611643330876934,3
"text2217",0.141427328111401,0.142297650130548,0.557441253263708,0.125761531766754,0.0330722367275892,3
"text2218",0.134860050890585,0.366412213740458,0.244274809160305,0.132315521628499,0.122137404580153,2
"text2219",0.0451388888888889,0.0169753086419753,0.677854938271605,0.204475308641975,0.0555555555555556,3
"text2220",0.28411214953271,0.0579439252336449,0.347663551401869,0.177570093457944,0.132710280373832,3
"text2221",0.0617160060210738,0.0491721023582539,0.780732563973909,0.0858003010536879,0.0225790265930758,3
"text2222",0.224965229485396,0.407162726008345,0.251390820584145,0.0639777468706537,0.0525034770514604,2
"text2223",0.169304111765874,0.00152287624975171,0.0135734622260478,0.781765212209495,0.0338343375488314,4
"text2224",0.0313937753721245,0.0102841677943166,0.628958051420839,0.0584573748308525,0.270906630581867,3
"text2225",0.112391930835735,0.0634005763688761,0.648414985590778,0.123919308357349,0.0518731988472622,3
"text2226",0.0107367218732153,0.00342661336379212,0.141176470588235,0.834151913192461,0.0105082809822958,4
"text2227",0.110065851364064,0.0282220131702728,0.301975540921919,0.483537158984008,0.0761994355597366,4
"text2228",0.0362587556654306,0.0206015657189946,0.479604449938195,0.38401318500206,0.0795220436753193,3
"text2229",0.141361256544503,0.104712041884817,0.418848167539267,0.157068062827225,0.178010471204188,3
"text2230",0.247349823321555,0.0706713780918728,0.42756183745583,0.134275618374558,0.120141342756184,3
"text2231",0.0917225950782998,0.0693512304250559,0.644295302013423,0.129753914988814,0.0648769574944072,3
"text2232",0.0898100172711572,0.0880829015544041,0.708117443868739,0.075993091537133,0.0379965457685665,3
"text2233",0.0707818835237744,0.000483781791374862,0.00478022484334685,0.885136380390711,0.0388177294507925,4
"text2234",0.192929056427066,0.00655584172324982,0.685787871692812,0.0196675251697495,0.0950597049871224,3
"text2235",0.0725413826679649,0.0121713729308666,0.662609542356378,0.214703018500487,0.0379746835443038,3
"text2236",0.0930930930930931,0.036036036036036,0.576576576576577,0.147147147147147,0.147147147147147,3
"text2237",0.237230419977299,0.0635641316685585,0.618615209988649,0.036322360953462,0.0442678774120318,3
"text2238",0.0396375990939977,0.0113250283125708,0.447338618346546,0.473386183465459,0.028312570781427,4
"text2239",0.145985401459854,0.127007299270073,0.575182481751825,0.0715328467153285,0.0802919708029197,3
"text2240",0.0430622009569378,0.00956937799043062,0.834275772074815,0.0630709003914746,0.0500217485863419,3
"text2241",0.017520805957074,0.00459921156373193,0.908672798948752,0.0422689443714411,0.0269382391590013,3
"text2242",0.184406691514258,0.0545635780532201,0.642151339169628,0.0625812602929704,0.0562971309699229,3
"text2243",0.0518331226295828,0.0164348925410872,0.685208596713021,0.079646017699115,0.166877370417193,3
"text2244",0.0847145488029466,0.0257826887661142,0.530386740331492,0.206261510128913,0.152854511970534,3
"text2245",0.0390482001220256,0.0152532031726663,0.738865161683954,0.0591824283099451,0.147651006711409,3
"text2246",0.45464135021097,0.0168776371308017,0.35337552742616,0.0717299578059072,0.10337552742616,1
"text2247",0.0232863233847163,0.00852738602820597,0.374877008855362,0.181042964906527,0.412266316825189,5
"text2248",0.0433263452131377,0.0188679245283019,0.227812718378756,0.378756114605171,0.331236897274633,4
"text2249",0.0458333333333333,0.0116666666666667,0.815,0.05,0.0775,3
"text2250",0.0888888888888889,0.0518518518518519,0.62962962962963,0.107407407407407,0.122222222222222,3
"text2251",0.0571428571428571,0.0285714285714286,0.764705882352941,0.0605042016806723,0.0890756302521008,3
"text2252",0.0240189445196211,0.0071041948579161,0.144790257104195,0.799729364005413,0.0243572395128552,4
"text2253",0.00984947035866939,0.0280616985690392,0.334138635941275,0.0291767329492659,0.598773462181751,5
"text2254",0.495021604358445,0.0201014465526958,0.318241593086605,0.0926169453315799,0.0740184106706744,1
"text2255",0.226053639846743,0.0306513409961686,0.576628352490421,0.109195402298851,0.0574712643678161,3
"text2256",0.0462882096069869,0.0161572052401747,0.865065502183406,0.0205240174672489,0.0519650655021834,3
"text2257",0.0581162324649299,0.30561122244489,0.269539078156313,0.266533066132265,0.100200400801603,2
"text2258",0.0446998722860792,0.016602809706258,0.842911877394636,0.0698169433801618,0.0259684972328651,3
"text2259",0.341635533416355,0.037359900373599,0.33582399335824,0.255707762557078,0.0294728102947281,1
"text2260",0.0354654844838505,0.00949968334388854,0.746675110829639,0.125395820139329,0.0829639012032932,3
"text2261",0.0501960784313725,0.0196078431372549,0.831372549019608,0.0643137254901961,0.0345098039215686,3
"text2262",0.0682141165324491,0.0184746565608716,0.710090004737091,0.1468498342018,0.0563713879677878,3
"text2263",0.0626262626262626,0.0383838383838384,0.248484848484848,0.331313131313131,0.319191919191919,4
"text2264",0.0673277661795407,0.0125260960334029,0.390918580375783,0.19937369519833,0.329853862212944,3
"text2265",0.177664974619289,0.168781725888325,0.381979695431472,0.220812182741117,0.050761421319797,3
"text2266",0.260416666666667,0.125,0.208333333333333,0.15625,0.25,1
"text2267",0.476555839727195,0.115089514066496,0.293265132139812,0.0596760443307758,0.0554134697357204,1
"text2268",0.189690721649485,0.148453608247423,0.45360824742268,0.0474226804123711,0.160824742268041,3
"text2269",0.0632352941176471,0.025,0.582352941176471,0.075,0.254411764705882,3
"text2270",0.124378109452736,0.0895522388059701,0.557213930348259,0.109452736318408,0.119402985074627,3
"text2271",0.0693367786391042,0.00581395348837209,0.706503014642549,0.19250645994832,0.0258397932816537,3
"text2272",0.0825439783491204,0.0365358592692828,0.433017591339648,0.393775372124493,0.054127198917456,3
"text2273",0.0311059907834101,0.00835253456221198,0.158410138248848,0.736463133640553,0.065668202764977,4
"text2274",0.119718309859155,0.259683098591549,0.0528169014084507,0.507042253521127,0.0607394366197183,4
"text2275",0.0256270447110142,0.00436205016357688,0.193020719738277,0.584514721919302,0.19247546346783,4
"text2276",0.0609535304767652,0.015992757996379,0.848219674109837,0.0162945081472541,0.0585395292697646,3
"text2277",0.0247581104154809,0.0150825270347183,0.21371656232214,0.652248150256118,0.0941946499715424,4
"text2278",0.0154509522098455,0.0172475745598275,0.864893999281351,0.052102048149479,0.0503054257994969,3
"text2279",0.0185979971387697,0.914163090128755,0.0243204577968526,0.0200286123032904,0.0228898426323319,2
"text2280",0.0341409691629956,0.0165198237885463,0.819383259911894,0.0892070484581498,0.0407488986784141,3
"text2281",0.0641025641025641,0.400641025641026,0.0865384615384615,0.126602564102564,0.322115384615385,2
"text2282",0.0275009964129135,0.00996412913511359,0.843762455161419,0.0346751693901953,0.0840972499003587,3
"text2283",0.0672371638141809,0.0183374083129584,0.284841075794621,0.0488997555012225,0.580684596577017,5
"text2284",0.133105802047782,0.0511945392491468,0.385665529010239,0.109215017064846,0.320819112627986,3
"text2285",0.252851711026616,0.0247148288973384,0.328897338403042,0.174904942965779,0.218631178707224,3
"text2286",0.260200153964588,0.106620477290223,0.411855273287144,0.100461893764434,0.12086220169361,3
"text2287",0.148648648648649,0.0641891891891892,0.591216216216216,0.10472972972973,0.0912162162162162,3
"text2288",0.214428286284574,0.162817222697462,0.481037924151697,0.076988879384089,0.0647276874821785,3
"text2289",0.0990391722099039,0.17479674796748,0.115668883961567,0.546932742054693,0.0635624538063563,4
"text2290",0.0815752461322082,0.0210970464135021,0.739803094233474,0.125175808720113,0.0323488045007032,3
"text2291",0.0253807106598985,0.0123277737490935,0.834662799129804,0.056562726613488,0.0710659898477157,3
"text2292",0.027027027027027,0.0152027027027027,0.625,0.150337837837838,0.182432432432432,3
"text2293",0.135078333970195,0.0370653419946504,0.11539931218953,0.34466946885747,0.367787542988154,5
"text2294",0.0895522388059701,0.042910447761194,0.654850746268657,0.0708955223880597,0.141791044776119,3
"text2295",0.126696832579186,0.0950226244343891,0.552036199095023,0.126696832579186,0.0995475113122172,3
"text2296",0.0117252931323283,0.00536013400335008,0.350753768844221,0.571970965940815,0.0601898380792853,4
"text2297",0.0279608360007532,0.00979099981171154,0.121069478440972,0.720768216908304,0.12041046883826,4
"text2298",0.173228346456693,0.196850393700787,0.354330708661417,0.141732283464567,0.133858267716535,3
"text2299",0.0616113744075829,0.014218009478673,0.842812006319115,0.0323854660347551,0.0489731437598736,3
"text2300",0.0260952836964328,0.00454871917644242,0.892506583672492,0.0313622216902083,0.0454871917644242,3
"text2301",0.137614678899083,0.110091743119266,0.44954128440367,0.155963302752294,0.146788990825688,3
"text2302",0.0249148592937802,0.00788671804982972,0.366194658540957,0.557447571249328,0.043556192866105,4
"text2303",0.0555555555555556,0.0215419501133787,0.612244897959184,0.131519274376417,0.179138321995465,3
"text2304",0.0961538461538462,0.032051282051282,0.732905982905983,0.0833333333333333,0.0555555555555556,3
"text2305",0.348134152102031,0.125177137458668,0.19634703196347,0.317745236970556,0.0125964415052748,1
"text2306",0.336671177266576,0.00351826792963464,0.0633288227334236,0.356968876860622,0.239512855209743,4
"text2307",0.0549158547387068,0.0186005314437555,0.616474756421612,0.146147032772365,0.163861824623561,3
"text2308",0.351351351351351,0.135135135135135,0.279279279279279,0.117117117117117,0.117117117117117,1
"text2309",0.156891495601173,0.0894428152492669,0.631964809384164,0.0645161290322581,0.0571847507331378,3
"text2310",0.0714285714285714,0.050880626223092,0.393346379647749,0.14187866927593,0.342465753424658,3
"text2311",0.122969837587007,0.447795823665893,0.0881670533642691,0.125290023201856,0.215777262180974,2
"text2312",0.101861993428258,0.0240963855421687,0.616648411829135,0.0887185104052574,0.168674698795181,3
"text2313",0.0382392174299689,0.0511338372610049,0.822143174744331,0.0377945753668297,0.0506891951978657,3
"text2314",0.046195652173913,0.0115489130434783,0.830163043478261,0.0394021739130435,0.0726902173913044,3
"text2315",0.0355822550831793,0.0124768946395564,0.592883548983364,0.335027726432532,0.0240295748613678,3
"text2316",0.152866242038217,0.0414012738853503,0.547770700636943,0.101910828025478,0.156050955414013,3
"text2317",0.0603146853146853,0.0393356643356643,0.755536130536131,0.0979020979020979,0.0469114219114219,3
"text2318",0.0236051502145923,0.886266094420601,0.0278969957081545,0.0321888412017167,0.0300429184549356,2
"text2319",0.0965665236051502,0.506437768240343,0.238197424892704,0.111587982832618,0.0472103004291846,2
"text2320",0.0386904761904762,0.0178571428571429,0.836309523809524,0.0639880952380952,0.0431547619047619,3
"text2321",0.0578352180936995,0.00872374798061389,0.5140549273021,0.0478190630048465,0.37156704361874,3
"text2322",0.0221514405675402,0.00542927464890691,0.461415954828435,0.0115824525843347,0.499420877370783,5
"text2323",0.16632860040568,0.0192697768762677,0.641987829614604,0.0608519269776876,0.111561866125761,3
"text2324",0.0367965367965368,0.0162337662337662,0.83982683982684,0.051948051948052,0.0551948051948052,3
"text2325",0.116129032258065,0.0279569892473118,0.494623655913978,0.303225806451613,0.0580645161290323,3
"text2326",0.0547619047619048,0.0273809523809524,0.769047619047619,0.0916666666666667,0.0571428571428571,3
"text2327",0.0910973084886128,0.0641821946169772,0.658385093167702,0.0476190476190476,0.13871635610766,3
"text2328",0.0317563188593649,0.0265716137394686,0.887880751782242,0.0324044069993519,0.0213869086195723,3
"text2329",0.0227066303360581,0.902815622161671,0.0354223433242507,0.0236148955495005,0.0154405086285195,2
"text2330",0.0322886989553656,0.00498575498575499,0.0104463437796771,0.89696106362773,0.055318138651472,4
"text2331",0.486140724946695,0.0341151385927505,0.0874200426439232,0.35181236673774,0.0405117270788913,1
"text2332",0.0818505338078292,0.403914590747331,0.291814946619217,0.099644128113879,0.122775800711744,2
"text2333",0.0827300930713547,0.0289555325749741,0.725956566701138,0.115822130299897,0.046535677352637,3
"text2334",0.0146506386175808,0.00300525920360631,0.90007513148009,0.0540946656649136,0.0281743050338092,3
"text2335",0.140983606557377,0.0819672131147541,0.514754098360656,0.140983606557377,0.121311475409836,3
"text2336",0.0646408839779005,0.0259668508287293,0.846961325966851,0.0149171270718232,0.0475138121546961,3
"text2337",0.246326102169349,0.0314905528341498,0.504548635409377,0.110566829951015,0.107067879636109,3
"text2338",0.0396039603960396,0.0247524752475248,0.623762376237624,0.257425742574257,0.0544554455445545,3
"text2339",0.0413487570760522,0.0086143243908442,0.858478956436131,0.0150135367954713,0.0765444253015014,3
"text2340",0.05078125,0.458984375,0.1875,0.208984375,0.09375,2
"text2341",0.1444261394838,0.198791872597474,0.546403075233388,0.0384404173531027,0.071938495332235,3
"text2342",0.0205267234701782,0.0139426800929512,0.548799380325329,0.407629744384198,0.00910147172734315,3
"text2343",0.311526479750779,0.0404984423676012,0.278816199376947,0.207165109034268,0.161993769470405,1
"text2344",0.0314079422382672,0.0176895306859206,0.783754512635379,0.131046931407942,0.036101083032491,3
"text2345",0.100484966052376,0.00814742967992241,0.759068865179437,0.00931134820562561,0.122987390882638,3
"text2346",0.0313467492260062,0.0294117647058824,0.835139318885449,0.031733746130031,0.0723684210526316,3
"text2347",0.0482051282051282,0.0584615384615385,0.702564102564103,0.0687179487179487,0.122051282051282,3
"text2348",0.162551440329218,0.0294924554183813,0.165294924554184,0.33676268861454,0.305898491083676,4
"text2349",0.0222642302037387,0.00399075824406637,0.143457256878807,0.786809493803823,0.0434782608695652,4
"text2350",0.0449826989619377,0.00830449826989619,0.849826989619377,0.0608996539792388,0.0359861591695502,3
"text2351",0.0237341772151899,0.854430379746835,0.0300632911392405,0.0585443037974684,0.0332278481012658,2
"text2352",0.230937798505366,0.00196662358824521,0.00483227510254537,0.661291228858796,0.100972073945047,4
"text2353",0.0570670205706702,0.0139349701393497,0.688122096881221,0.0497677504976775,0.191108161911082,3
"text2354",0.0369173973234887,0.0055376095985233,0.838486386709737,0.0752191970466082,0.0438394093216428,3
"text2355",0.129032258064516,0.139784946236559,0.247311827956989,0.290322580645161,0.193548387096774,4
"text2356",0.102183406113537,0.199126637554585,0.539737991266376,0.0296943231441048,0.129257641921397,3
"text2357",0.142538975501114,0.0824053452115813,0.469933184855234,0.11804008908686,0.187082405345212,3
"text2358",0.341025641025641,0.0512820512820513,0.484615384615385,0.0743589743589744,0.0487179487179487,3
"text2359",0.021849963583394,0.0142024763292061,0.408230152949745,0.508739985433358,0.0469774217042972,4
"text2360",0.0482623766776287,0.0172429117411786,0.834770242645098,0.0880810594613812,0.0116434094747134,3
"text2361",0.0776642335766423,0.127591240875912,0.502189781021898,0.196788321167883,0.0957664233576642,3
"text2362",0.137931034482759,0.0948275862068965,0.413793103448276,0.21551724137931,0.137931034482759,3
"text2363",0.0522314049586777,0.146776859504132,0.590082644628099,0.182479338842975,0.0284297520661157,3
"text2364",0.0465408805031447,0.2,0.59748427672956,0.0754716981132075,0.080503144654088,3
"text2365",0.0183150183150183,0.912087912087912,0.021978021978022,0.0183150183150183,0.0293040293040293,2
"text2366",0.0779510022271715,0.0757238307349666,0.67260579064588,0.0824053452115813,0.0913140311804009,3
"text2367",0.0238891543239369,0.0126612517916866,0.247013855709508,0.673435260391782,0.0430004777830865,4
"text2368",0.125301204819277,0.0530120481927711,0.64578313253012,0.0987951807228916,0.0771084337349398,3
"text2369",0.187242798353909,0.141975308641975,0.45679012345679,0.0967078189300412,0.117283950617284,3
"text2370",0.0239918325676366,0.00867789688616641,0.900459418070444,0.0377743746809597,0.0290964777947933,3
"text2371",0.180124223602484,0.248447204968944,0.180124223602484,0.15527950310559,0.236024844720497,2
"text2372",0.0463917525773196,0.0195876288659794,0.763917525773196,0.109278350515464,0.0608247422680412,3
"text2373",0.835987261146497,0.0873805732484076,0.0525477707006369,0.0113455414012739,0.0127388535031847,1
"text2374",0.0388349514563107,0.00746825989544436,0.759895444361464,0.0106422703510082,0.183159073935773,3
"text2375",0.0465631929046563,0.012860310421286,0.806651884700665,0.0745011086474501,0.0594235033259424,3
"text2376",0.285351209989318,0.00309403661276658,0.0765405723967734,0.56852922759586,0.066484953405282,4
"text2377",0.068359375,0.03125,0.72265625,0.115234375,0.0625,3
"text2378",0.0431795878312071,0.10107948969578,0.597644749754661,0.0451422963689892,0.212953876349362,3
"text2379",0.103016059537799,0.0650215432824128,0.54445750097924,0.0536623580101841,0.233842538190364,3
"text2380",0.243805309734513,0.204424778761062,0.426106194690266,0.0787610619469027,0.0469026548672566,3
"text2381",0.115384615384615,0.282051282051282,0.0982905982905983,0.401709401709402,0.102564102564103,4
"text2382",0.0856685348278623,0.250600480384307,0.402722177742194,0.0524419535628503,0.208566853482786,3
"text2383",0.0434415858287642,0.00970054829185998,0.809363137916491,0.0489245044285112,0.0885702235343737,3
"text2384",0.0536258379037172,0.215722120658135,0.145846028844201,0.156002437538087,0.42880357505586,5
"text2385",0.050561797752809,0.0280898876404494,0.620224719101124,0.274157303370787,0.0269662921348315,3
"text2386",0.136105860113422,0.0396975425330813,0.616257088846881,0.109640831758034,0.0982986767485822,3
"text2387",0.336894001643385,0.037797863599014,0.221857025472473,0.301561216105177,0.101889893179951,1
"text2388",0.0138725116182285,0.00485537906637997,0.451827703405702,0.00735243115766109,0.522091974752029,5
"text2389",0.14126559714795,0.00779857397504456,0.355614973262032,0.327985739750446,0.167335115864528,3
"text2390",0.106481481481481,0.0740740740740741,0.412037037037037,0.217592592592593,0.189814814814815,3
"text2391",0.0594594594594595,0.0205405405405405,0.725405405405405,0.130810810810811,0.0637837837837838,3
"text2392",0.0379084967320261,0.0209150326797386,0.850980392156863,0.0392156862745098,0.0509803921568627,3
"text2393",0.123486682808717,0.156174334140436,0.623486682808717,0.062953995157385,0.0338983050847458,3
"text2394",0.0408208296557811,0.00463371579876434,0.866284201235658,0.0567078552515446,0.0315533980582524,3
"text2395",0.0406852248394004,0.0149892933618844,0.786581013561742,0.0842255531763026,0.0735189150606709,3
"text2396",0.152586903799515,0.0754850444624091,0.622776879547292,0.11449070331447,0.0346604688763137,3
"text2397",0.0460260972716489,0.00688018979833926,0.252906287069988,0.594306049822064,0.0998813760379597,4
"text2398",0.245508982035928,0.245508982035928,0.296407185628743,0.0958083832335329,0.116766467065868,3
"text2399",0.013501185914979,0.00565590220762635,0.733807699324941,0.225688742930122,0.0213464696223317,3
"text2400",0.414637609143182,0.00688578121672464,0.0710584226591893,0.42194931497125,0.0854688720096543,4
"text2401",0.408382508700257,0.168104100469057,0.370403994552882,0.012861249810864,0.040248146466939,1
"text2402",0.0124412077074799,0.00531027158246093,0.816112881201639,0.132453345471097,0.0336822940373236,3
"text2403",0.0813815005954744,0.00714569273521239,0.438666137356094,0.0571655418816991,0.41564112743152,3
"text2404",0.195652173913043,0.0608695652173913,0.521739130434783,0.139130434782609,0.0826086956521739,3
"text2405",0.0401863715783343,0.165404775771695,0.674432149097263,0.0506697728596389,0.0693069306930693,3
"text2406",0.00728539752929997,0.00855242318656953,0.923661704149509,0.0281913208742477,0.0323091542603738,3
"text2407",0.0251046025104603,0.891213389121339,0.0334728033472803,0.0251046025104603,0.0251046025104603,2
"text2408",0.082529474812433,0.0321543408360129,0.420150053590568,0.142550911039657,0.322615219721329,3
"text2409",0.146520146520147,0.0989010989010989,0.498168498168498,0.106227106227106,0.15018315018315,3
"text2410",0.112058465286236,0.140073081607795,0.637840032480715,0.0422249289484369,0.0678034916768169,3
"text2411",0.0502577319587629,0.0786082474226804,0.740979381443299,0.0451030927835052,0.0850515463917526,3
"text2412",0.110367892976589,0.0936454849498328,0.535117056856187,0.11371237458194,0.147157190635452,3
"text2413",0.141414141414141,0.0774410774410774,0.444444444444444,0.124579124579125,0.212121212121212,3
"text2414",0.034639175257732,0.0119587628865979,0.870927835051546,0.0424742268041237,0.04,3
"text2415",0.264307692307692,0.0892307692307692,0.545538461538462,0.0735384615384615,0.0273846153846154,3
"text2416",0.0693572496263079,0.361434977578475,0.224514200298954,0.0484304932735426,0.29626307922272,2
"text2417",0.03515625,0.0181107954545455,0.611505681818182,0.0632102272727273,0.272017045454545,3
"text2418",0.203703703703704,0.0555555555555556,0.263888888888889,0.217592592592593,0.259259259259259,3
"text2419",0.0300884955752212,0.00825958702064897,0.500884955752212,0.443657817109145,0.0171091445427729,3
"text2420",0.0840840840840841,0.0540540540540541,0.192192192192192,0.492492492492492,0.177177177177177,4
"text2421",0.0379370195883957,0.00595090503347384,0.78585007025374,0.028680056202992,0.141581948921398,3
"text2422",0.0255900621118012,0.0151552795031056,0.869068322981366,0.0683229813664596,0.0218633540372671,3
"text2423",0.0627782041442824,0.0971603990790483,0.705295471987721,0.0374520337682272,0.0973138910207214,3
"text2424",0.12510180811207,0.00439811044143997,0.0848672422218602,0.755823424010425,0.0298094152142043,4
"text2425",0.0690832966064346,0.00661084178052005,0.331313353900397,0.161745262230057,0.431247245482591,5
"text2426",0.0480349344978166,0.0192139737991266,0.668122270742358,0.0812227074235808,0.183406113537118,3
"text2427",0.0664835164835165,0.0184981684981685,0.158974358974359,0.742673992673993,0.0133699633699634,4
"text2428",0.210968102965865,0.0167879127028539,0.557358701734751,0.0928931169557918,0.121992165640739,3
"text2429",0.179627601314348,0.0230010952902519,0.504928806133625,0.0930996714129244,0.19934282584885,3
"text2430",0.0792682926829268,0.0426829268292683,0.609756097560976,0.201219512195122,0.0670731707317073,3
"text2431",0.159904534606205,0.0334128878281623,0.634844868735084,0.0835322195704057,0.0883054892601432,3
"text2432",0.0221642764015645,0.821382007822686,0.0286831812255541,0.0977835723598435,0.029986962190352,2
"text2433",0.146750228857123,0.00288712062530808,0.0123230758397296,0.735089078233927,0.102950496443912,4
"text2434",0.0365957446808511,0.011063829787234,0.872340425531915,0.0442553191489362,0.0357446808510638,3
"text2435",0.215938303341902,0.0488431876606684,0.55012853470437,0.089974293059126,0.0951156812339332,3
"text2436",0.937318301070694,0.00574345883854499,0.0329008012479614,0.00595617953626888,0.0180812593065305,1
"text2437",0.345228215767635,0.0829875518672199,0.468879668049793,0.0680497925311203,0.0348547717842324,3
"text2438",0.654569892473118,0.0127688172043011,0.100806451612903,0.178091397849462,0.0537634408602151,1
"text2439",0.0267857142857143,0.0153940886699507,0.224753694581281,0.391009852216749,0.342056650246305,4
"text2440",0.423882463269772,0.00844013754298218,0.400437636761488,0.0828383869959362,0.0844013754298218,1
"text2441",0.0672268907563025,0.495798319327731,0.247899159663866,0.117647058823529,0.0714285714285714,2
"text2442",0.0131486921247727,0.00573506784165618,0.326479227864037,0.593369702056232,0.0612673101133026,4
"text2443",0.147435897435897,0.102564102564103,0.455128205128205,0.147435897435897,0.147435897435897,3
"text2444",0.319391634980989,0.0684410646387833,0.121673003802281,0.403041825095057,0.0874524714828897,4
"text2445",0.0158598355891389,0.00655982728556008,0.70331312795815,0.0444241468072739,0.229843062359877,3
"text2446",0.240083507306889,0.0772442588726514,0.565762004175365,0.0417536534446764,0.0751565762004175,3
"text2447",0.0670103092783505,0.01620029455081,0.735640648011782,0.0552282768777614,0.125920471281296,3
"text2448",0.538545059717698,0.0336590662323561,0.11943539630836,0.239956568946797,0.0684039087947883,1
"text2449",0.116618075801749,0.177842565597668,0.377551020408163,0.161807580174927,0.166180758017493,3
"text2450",0.171957671957672,0.0502645502645503,0.431216931216931,0.185185185185185,0.161375661375661,3
"text2451",0.0453421269579555,0.0370981038746908,0.802143446001649,0.0436933223413026,0.0717230008244023,3
"text2452",0.110290180961559,0.00717421565478103,0.738301745368883,0.0138130420815933,0.130420815933183,3
"text2453",0.0298594847775176,0.00878220140515222,0.826697892271663,0.0995316159250585,0.0351288056206089,3
"text2454",0.143056849953402,0.0931966449207828,0.677228953091022,0.0338614476545511,0.0526561043802423,3
"text2455",0.0790123456790123,0.0469135802469136,0.330864197530864,0.101234567901235,0.441975308641975,5
"text2456",0.154798761609907,0.105263157894737,0.318885448916409,0.0495356037151703,0.371517027863777,5
"text2457",0.166666666666667,0.12280701754386,0.412280701754386,0.12280701754386,0.175438596491228,3
"text2458",0.0160427807486631,0.00954927425515661,0.38961038961039,0.0336134453781513,0.551184110007639,5
"text2459",0.0391908975979772,0.0161188369152971,0.666877370417193,0.196586599241466,0.0812262958280657,3
"text2460",0.0227698901687651,0.00991159924993303,0.361103669970533,0.589338333779802,0.0168765068309671,4
"text2461",0.0358630263766775,0.0043961129106895,0.6388246182323,0.028227672373901,0.292688570106432,3
"text2462",0.139674378748929,0.0646958011996572,0.685518423307626,0.057840616966581,0.0522707797772065,3
"text2463",0.0376288659793814,0.0154639175257732,0.394845360824742,0.254639175257732,0.297422680412371,3
"text2464",0.1285140562249,0.0602409638554217,0.333333333333333,0.27710843373494,0.200803212851406,3
"text2465",0.128662420382166,0.131210191082803,0.45859872611465,0.174522292993631,0.107006369426752,3
"text2466",0.0124378109452736,0.0116086235489221,0.882255389718076,0.0675787728026534,0.0261194029850746,3
"text2467",0.12960398781501,0.22957629465522,0.259484907227915,0.176128496261423,0.205206314040432,3
"text2468",0.0632746249184605,0.0300065231572081,0.61252446183953,0.060665362035225,0.233529028049576,3
"text2469",0.0304259634888438,0.00845165652467884,0.839756592292089,0.0632183908045977,0.0581473968897904,3
"text2470",0.0926612305411416,0.0229799851742031,0.65826538176427,0.134914751667902,0.0911786508524833,3
"text2471",0.188720173535792,0.275488069414317,0.334056399132321,0.0932754880694143,0.108459869848156,3
"text2472",0.0744274809160305,0.0343511450381679,0.687022900763359,0.104961832061069,0.099236641221374,3
"text2473",0.0846456692913386,0.0334645669291339,0.663385826771654,0.0807086614173228,0.137795275590551,3
"text2474",0.122676579925651,0.0520446096654275,0.646840148698885,0.0855018587360595,0.0929368029739777,3
"text2475",0.175521821631879,0.0189753320683112,0.418406072106262,0.0673624288425047,0.319734345351044,3
"text2476",0.179245283018868,0.141509433962264,0.358490566037736,0.141509433962264,0.179245283018868,3
"text2477",0.0212882096069869,0.0103711790393013,0.877729257641921,0.0376637554585153,0.0529475982532751,3
"text2478",0.0526881720430108,0.0591397849462366,0.631182795698925,0.131182795698925,0.125806451612903,3
"text2479",0.86223506743738,0.00821715969624844,0.0489629377762666,0.0473761759038876,0.0332086591862178,1
"text2480",0.179310344827586,0.131034482758621,0.475862068965517,0.124137931034483,0.0896551724137931,3
"text2481",0.0511551155115512,0.0280528052805281,0.743564356435644,0.127392739273927,0.0498349834983498,3
"text2482",0.0959147424511545,0.0337477797513321,0.687388987566607,0.0515097690941385,0.131438721136767,3
"text2483",0.048582995951417,0.0589936379410064,0.292654713707345,0.419317524580682,0.180451127819549,4
"text2484",0.0739644970414201,0.449704142011834,0.340236686390533,0.0798816568047337,0.0562130177514793,2
"text2485",0.0819444444444444,0.0291666666666667,0.513888888888889,0.1,0.275,3
"text2486",0.0379746835443038,0.0180831826401447,0.845388788426763,0.054249547920434,0.0443037974683544,3
"text2487",0.184017595307918,0.0967741935483871,0.586510263929619,0.0403225806451613,0.092375366568915,3
"text2488",0.0250381679389313,0.00732824427480916,0.297404580152672,0.619541984732824,0.0506870229007634,4
"text2489",0.395465994962217,0.0226700251889169,0.141057934508816,0.18639798488665,0.254408060453401,1
"text2490",0.0375982042648709,0.0196408529741863,0.862514029180696,0.0274971941638608,0.0527497194163861,3
"text2491",0.0809917355371901,0.031404958677686,0.748760330578512,0.0942148760330579,0.0446280991735537,3
"text2492",0.0688836104513064,0.0285035629453682,0.581947743467934,0.109263657957245,0.211401425178147,3
