"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","max"
"text2135",0.0110088431691031,0.0348312578956867,0.0277928171810143,0.037538350478253,0.00776033207002346,0.0164230283342357,0.00613607652048367,0.0147987727846959,0.00288756542140408,0.0462010467424653,0.0608193466883234,0.627684533477712,0.0342898393791734,0.0120916802021296,0.0597365096552969,12
"text2136",0.0135081446166071,0.0290027810885975,0.00993245927691697,0.0230433055224474,0.0147000397298371,0.0135081446166071,0.00516487882399682,0.0182757250695272,0.00516487882399682,0.1124354390147,0.0158919348430671,0.571315057608264,0.0742947953913389,0.045689312673818,0.0480731029002781,12
"text2137",0.00455223294874814,0.0200926143944745,0.00761321717290637,0.00690683619810062,0.0179734714700573,0.00408131229887764,0.00737775684797112,0.0097323600973236,0.00102032807471941,0.00949689977238835,0.0137351856212228,0.781806765560003,0.0257436621929205,0.00431677262381289,0.0855505847264736,12
"text2138",0.0424116011124354,0.206595152959873,0.0334723877632102,0.144914580850219,0.00605880015891935,0.00635677393722686,0.0173818037346047,0.00665474771553437,0.000993245927691696,0.0701231624950338,0.305224473579658,0.138359157727453,0.00605880015891935,0.012316249503377,0.00307906237584426,11
"text2139",0.00879204892966361,0.0334480122324159,0.0150993883792049,0.00535168195718654,0.011085626911315,0.00707186544342508,0.00707186544342508,0.0179663608562691,0.00305810397553517,0.0265672782874618,0.0391819571865443,0.387232415902141,0.102255351681957,0.288035168195719,0.047782874617737,12
"text2140",0.0356524749048114,0.232952578746971,0.00865351332641052,0.00865351332641052,0.0128071997230876,0.00865351332641052,0.0190377293181031,0.0169608861197646,0.00449982692973347,0.0138456213222568,0.334717895465559,0.212184146763586,0.0418830044998269,0.0252682589131187,0.0242298373139495,11
"text2141",0.0143939393939394,0.0189393939393939,0.0121212121212121,0.00984848484848485,0.0121212121212121,0.00757575757575758,0.00984848484848485,0.0166666666666667,0.809848484848485,0.0166666666666667,0.0121212121212121,0.00984848484848485,0.0121212121212121,0.0189393939393939,0.0189393939393939,9
"text2142",0.0783321282236683,0.0175946011087009,0.00674861412388527,0.0269944564955411,0.00747167992287298,0.0175946011087009,0.0392865750783321,0.00819474572186069,0.00530248252590986,0.0805013256206315,0.0899011810074717,0.0653169438418896,0.149192576524464,0.0168715353097132,0.390696553386358,15
"text2143",0.0353331261009222,0.0168376334058647,0.00595793182053673,0.00642420474562222,0.0169930577142265,0.519168998031292,0.00316029427002383,0.00378199150347114,0.000673505336234587,0.00518081027872759,0.0693710496321625,0.242047456222153,0.0317583670086001,0.0351777017925604,0.00813387213760232,6
"text2144",0.017687074829932,0.0748299319727891,0.0380952380952381,0.0380952380952381,0.156462585034014,0.0380952380952381,0.0136054421768707,0.0217687074829932,0.017687074829932,0.0380952380952381,0.0299319727891156,0.380952380952381,0.0625850340136054,0.0380952380952381,0.0340136054421769,12
"text2145",0.0134803921568627,0.145833333333333,0.0281862745098039,0.0392156862745098,0.0465686274509804,0.0134803921568627,0.017156862745098,0.00980392156862745,0.00612745098039216,0.259803921568627,0.00612745098039216,0.311274509803922,0.0337009803921569,0.0355392156862745,0.0337009803921569,12
"text2146",0.0321285140562249,0.152610441767068,0.0381526104417671,0.0682730923694779,0.0261044176706827,0.0803212851405622,0.0200803212851406,0.0502008032128514,0.0261044176706827,0.110441767068273,0.0682730923694779,0.176706827309237,0.0803212851405622,0.0321285140562249,0.0381526104417671,12
"text2147",0.00589318600368324,0.00920810313075507,0.0103130755064457,0.0103130755064457,0.0268876611418048,0.0302025782688766,0.00920810313075507,0.0169429097605893,0.00589318600368324,0.0158379373848987,0.0478821362799263,0.704235727440147,0.0721915285451197,0.0103130755064457,0.0246777163904236,12
"text2148",0.0263919016630513,0.0112075198843095,0.00361532899493854,0.0144613159797542,0.0101229211858279,0.0101229211858279,0.0133767172812726,0.0166305133767173,0.0046999276934201,0.0339840925524223,0.0263919016630513,0.684743311641359,0.0404916847433116,0.0350686912509038,0.0686912509038323,12
"text2149",0.0122764878569522,0.025887376567921,0.00827328529490259,0.824125967440619,0.0106752068321324,0.00667200427008273,0.00427008273285295,0.00427008273285295,0.00266880170803309,0.0122764878569522,0.00747264478249266,0.00907392580731252,0.0627168401387777,0.00507072324526288,0.00427008273285295,4
"text2150",0.00177128307317613,0.00210339864939666,0.00177128307317613,0.00110705192073508,0.00110705192073508,0.00210339864939666,0.00177128307317613,0.00143916749695561,0.977858961585298,0.00143916749695561,0.00110705192073508,0.00276762980183771,0.00110705192073508,0.00110705192073508,0.00143916749695561,9
"text2151",0.0148619957537155,0.162951167728238,0.296709129511677,0.0705944798301486,0.0100849256900212,0.0148619957537155,0.0355626326963907,0.0100849256900212,0.00530785562632696,0.0721868365180467,0.148619957537155,0.0546709129511677,0.0355626326963907,0.0132696390658174,0.0546709129511677,3
"text2152",0.248201148031369,0.15239712183685,0.00808472794890452,0.122564475705393,0.0151184412644515,0.0291858678955453,0.00541676772576603,0.035734497534158,0.000808472794890452,0.0059018514027003,0.0352494138572237,0.213760206969035,0.0117228555259116,0.00420405853343035,0.111650092974371,1
"text2153",0.0732638888888889,0.0347222222222222,0.0430555555555556,0.00659722222222222,0.0222222222222222,0.378472222222222,0.0118055555555556,0.0118055555555556,0.0118055555555556,0.0690972222222222,0.0951388888888889,0.0378472222222222,0.0347222222222222,0.0138888888888889,0.155555555555556,6
"text2154",0.0297790585975024,0.188280499519693,0.0326609029779059,0.0355427473583093,0.0355427473583093,0.0701248799231508,0.0124879923150817,0.0240153698366955,0.0124879923150817,0.0240153698366955,0.11911623439001,0.263208453410183,0.0557156580211335,0.0355427473583093,0.0614793467819404,12
"text2155",0.00214341131142583,0.0361881468039502,0.00190671558378371,0.684418846239825,0.0660118084868568,0.00309019422199429,0.000407642642050311,0.00269570134259077,0.000131497626467842,0.0032479913737557,0.0379633647612661,0.035714755348666,0.109682170236827,0.00423422357226452,0.0121635304482754,4
"text2156",0.0065926126614287,0.00876004696107649,0.0111984105481803,0.00415424907432493,0.00984376411090039,0.0298925313826425,0.00469610764923688,0.00496703693669286,0.000903097624853247,0.00984376411090039,0.104398085433035,0.509708299467172,0.154520003612391,0.11550618621873,0.0250158042084349,12
"text2157",0.0176017601760176,0.123212321232123,0.0737073707370737,0.0209020902090209,0.0869086908690869,0.0308030803080308,0.0275027502750275,0.0638063806380638,0.0143014301430143,0.0242024202420242,0.0506050605060506,0.192519251925193,0.0737073707370737,0.0308030803080308,0.169416941694169,12
"text2158",0.0472636815920398,0.0771144278606965,0.0621890547263682,0.0323383084577114,0.0398009950248756,0.0472636815920398,0.0398009950248756,0.0621890547263682,0.0248756218905473,0.0323383084577114,0.0621890547263682,0.345771144278607,0.0323383084577114,0.054726368159204,0.0398009950248756,12
"text2159",0.00944444444444444,0.0336111111111111,0.00944444444444444,0.0202777777777778,0.00861111111111111,0.0136111111111111,0.00694444444444444,0.0369444444444444,0.00277777777777778,0.0219444444444444,0.607777777777778,0.158611111111111,0.0294444444444444,0.0236111111111111,0.0169444444444444,11
"text2160",0.0466200466200466,0.141025641025641,0.0221445221445221,0.0606060606060606,0.0221445221445221,0.0291375291375291,0.0396270396270396,0.0151515151515152,0.0151515151515152,0.0396270396270396,0.0710955710955711,0.245920745920746,0.0850815850815851,0.0291375291375291,0.137529137529138,12
"text2161",0.0209461899602745,0.0393643914770675,0.0176959191043698,0.0198627663416396,0.0241964608161791,0.0296135789093536,0.0231130371975442,0.0155290718671,0.00361141206211629,0.025279884434814,0.0361141206211629,0.519321054532322,0.0794510653665583,0.0978692668833514,0.0480317804261466,12
"text2162",0.0311750599520384,0.0383693045563549,0.0599520383693046,0.0311750599520384,0.0599520383693046,0.282973621103118,0.0311750599520384,0.0815347721822542,0.0239808153477218,0.0383693045563549,0.0383693045563549,0.0383693045563549,0.0239808153477218,0.160671462829736,0.0599520383693046,6
"text2163",0.00964506172839506,0.0189043209876543,0.00617283950617284,0.0397376543209877,0.029320987654321,0.0154320987654321,0.00848765432098766,0.0108024691358025,0.00733024691358025,0.0131172839506173,0.00385802469135802,0.171682098765432,0.160108024691358,0.0327932098765432,0.472608024691358,15
"text2164",0.00935471554028255,0.0574646811760214,0.0110729285987018,0.0259641084383352,0.0471554028255059,0.0110729285987018,0.00935471554028255,0.0087819778541428,0.00362733867888507,0.0981290568919435,0.147957235586102,0.462962962962963,0.0145093547155403,0.017373043146239,0.0752195494463536,12
"text2165",0.0378787878787879,0.0179924242424242,0.0293560606060606,0.0321969696969697,0.0350378787878788,0.0464015151515151,0.0179924242424242,0.0492424242424242,0.00946969696969697,0.0236742424242424,0.0236742424242424,0.523674242424242,0.0265151515151515,0.0378787878787879,0.0890151515151515,12
"text2166",0.00495178524889236,0.237946312223091,0.00964295022152723,0.0213708626531144,0.0229345843106594,0.0198071409955695,0.0127703935366171,0.00416992442011989,0.00260620276257493,0.212926765702372,0.170706280948658,0.208235600729737,0.0338806359134741,0.00964295022152723,0.0284076101120667,2
"text2167",0.111111111111111,0.183183183183183,0.133633633633634,0.03003003003003,0.021021021021021,0.0908408408408408,0.0165165165165165,0.03003003003003,0.012012012012012,0.0705705705705706,0.0570570570570571,0.106606606606607,0.0885885885885886,0.012012012012012,0.0367867867867868,2
"text2168",0.00419870621262053,0.0183327230562675,0.230416208958867,0.0039790064689369,0.037373367508849,0.00280727450262419,0.00353960698156963,0.00793360185524228,0.000317344074209691,0.0744293909434883,0.109361650189186,0.216501891858904,0.0807274502624191,0.205077505187355,0.00500427193946051,3
"text2169",0.0137254901960784,0.0145658263305322,0.0313725490196078,0.02296918767507,0.0296918767507003,0.0061624649859944,0.0061624649859944,0.00952380952380952,0.00280112044817927,0.00784313725490196,0.0112044817927171,0.445658263305322,0.124649859943978,0.243137254901961,0.0305322128851541,12
"text2170",0.0457516339869281,0.317460317460317,0.0625583566760037,0.0205415499533147,0.0177404295051354,0.0793650793650794,0.0289449112978525,0.0121381886087768,0.00933706816059757,0.0765639589169001,0.0457516339869281,0.205415499533147,0.0233426704014939,0.034547152194211,0.0205415499533147,2
"text2171",0.21141975308642,0.0697530864197531,0.153086419753086,0.0169753086419753,0.0234567901234568,0.00864197530864198,0.0410493827160494,0.0299382716049383,0.00401234567901235,0.0234567901234568,0.00771604938271605,0.0104938271604938,0.335493827160494,0.0225308641975309,0.0419753086419753,13
"text2172",0.0111557340473003,0.305667112896029,0.182507809013833,0.0111557340473003,0.0191878625613565,0.0379294957608211,0.0606871932173137,0.0124944221329764,0.00580098170459616,0.0513163766175814,0.0914770191878626,0.114234716644355,0.0138331102186524,0.0218652387327086,0.0606871932173137,2
"text2173",0.015993265993266,0.0488215488215488,0.0134680134680135,0.0109427609427609,0.0286195286195286,0.021043771043771,0.021043771043771,0.0235690235690236,0.00841750841750842,0.0311447811447811,0.0387205387205387,0.67003367003367,0.021043771043771,0.0336700336700337,0.0134680134680135,12
"text2174",0.0195098738995955,0.0302165120152272,0.0116583392814656,0.039495598382108,0.0965976683321437,0.0216512015227219,0.00880323578396384,0.177254342136569,0.00309302878896027,0.0102307875327147,0.0680466333571259,0.0980252200808946,0.0537711158696169,0.321437068760409,0.0402093742564835,14
"text2175",0.00380952380952381,0.0088515406162465,0.0118767507002801,0.00683473389355742,0.0192717086834734,0.0165826330532213,0.00280112044817927,0.0128851540616247,0.00179271708683473,0.00515406162464986,0.0357422969187675,0.300952380952381,0.108683473389356,0.419943977591036,0.0448179271708683,14
"text2176",0.0582010582010582,0.232804232804233,0.0343915343915344,0.0343915343915344,0.0423280423280423,0.0582010582010582,0.0582010582010582,0.0582010582010582,0.0343915343915344,0.0740740740740741,0.082010582010582,0.0740740740740741,0.0343915343915344,0.0661375661375661,0.0582010582010582,2
"text2177",0.00879245550592073,0.00879245550592073,0.0309154080692051,0.00517620364461462,0.0302772459760335,0.00432532085371907,0.00347443806282351,0.00538892434233851,0.000709068992412962,0.0487839466780118,0.0109196624831596,0.0640998369141317,0.337658654187052,0.375310217684181,0.0653761611004751,14
"text2178",0.0293742017879949,0.043933588761175,0.0186462324393359,0.0178799489144317,0.0109833971902937,0.00715197956577267,0.00791826309067688,0.476883780332056,0.00255427841634738,0.0086845466155811,0.0217113665389527,0.043933588761175,0.0309067688378033,0.0109833971902937,0.26845466155811,8
"text2179",0.014100672241351,0.288817838989998,0.00770618134120348,0.0131169044105591,0.0104115428758813,0.00475487784882768,0.00426299393343171,0.00180357435645188,0.00106574848335793,0.293736678143958,0.177160190195114,0.127725856697819,0.0377111001803574,0.00254140022954583,0.015084440072143,10
"text2180",0.0093214019388516,0.262117822520507,0.0182699478001491,0.0328113348247576,0.0093214019388516,0.0272184936614467,0.011558538404176,0.0104399701715138,0.00596569724086503,0.0954511558538404,0.131245339299031,0.27889634601044,0.0596569724086503,0.0316927665920955,0.0160328113348248,12
"text2181",0.0171898355754858,0.0243647234678625,0.0077727952167414,0.00508221225710015,0.00911808669656203,0.00373692077727952,0.00284005979073244,0.00687593423019432,0.00194319880418535,0.502840059790732,0.0136023916292975,0.0266068759342302,0.178624813153961,0.172346786248132,0.0270553064275037,10
"text2182",0.0338541666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0572916666666667,0.369791666666667,0.0260416666666667,0.0572916666666667,0.0338541666666667,0.0416666666666667,0.0338541666666667,0.0494791666666667,0.0338541666666667,0.111979166666667,0.0260416666666667,6
"text2183",0.0049817127002144,0.00252238617732375,0.0070626812965065,0.0257913986631353,0.00611678648001009,0.00252238617732375,0.00233320721402447,0.00857611300290075,0.000819775507630218,0.0382772102408879,0.0354395257913987,0.800479253373691,0.0291966200025224,0.00271156514062303,0.0331693782318073,12
"text2184",0.00954478707782673,0.0183553597650514,0.0227606461086637,0.0161527165932452,0.102055800293686,0.0139500734214391,0.0315712187958884,0.0117474302496329,0.00734214390602056,0.0139500734214391,0.0624082232011747,0.368575624082232,0.0712187958883994,0.00734214390602056,0.24302496328928,12
"text2185",0.0383187483426147,0.155263855741183,0.335454786528772,0.00967913020418987,0.0156457173163617,0.0136568549456378,0.0247944842216919,0.00769026783346592,0.0013259082471493,0.0196234420578096,0.0239989392734023,0.0049058605144524,0.0653672765844604,0.255900291699814,0.028374436488995,3
"text2186",0.00398724082934609,0.00757575757575758,0.00757575757575758,0.00637958532695375,0.00518341307814992,0.00398724082934609,0.00518341307814992,0.00398724082934609,0.922647527910686,0.00518341307814992,0.0111642743221691,0.00398724082934609,0.00398724082934609,0.00398724082934609,0.00518341307814992,9
"text2187",0.00903486394557823,0.220131802721088,0.258715986394558,0.0144557823129252,0.00680272108843537,0.00871598639455782,0.0364583333333333,0.00265731292517007,0.00106292517006803,0.0326318027210884,0.16656037414966,0.113626700680272,0.00712159863945578,0.0492134353741497,0.0728103741496599,3
"text2188",0.0125060125060125,0.0125060125060125,0.00529100529100529,0.0269360269360269,0.0175565175565176,0.0146705146705147,0.0088985088985089,0.0377585377585378,0.00240500240500241,0.0117845117845118,0.00962000962000962,0.713804713804714,0.0471380471380471,0.0341510341510342,0.044973544973545,12
"text2189",0.0915621022004001,0.0155937443171486,0.00331878523367885,0.0175031823967994,0.00918348790689216,0.00700127295871977,0.00318239679941808,0.0120476450263684,0.000863793416984906,0.0387797781414803,0.00972904164393526,0.247863247863248,0.0511911256592108,0.0892434988179669,0.402936897617749,15
"text2190",0.0020345596432553,0.00153288740245262,0.00671683389074693,0.00429208472686734,0.0257803790412486,0.000696767001114827,0.00822185061315496,0.0124860646599777,0.000278706800445931,0.00278706800445931,0.00387402452619844,0.0349777034559643,0.404041248606466,0.481633221850613,0.0106465997770346,14
"text2191",0.0554097404491105,0.138524351122776,0.0326625838436862,0.00904053659959172,0.0107903178769321,0.00991542723826189,0.079031787693205,0.0440361621463984,0.00379119276757072,0.00904053659959172,0.016039661708953,0.0116652085156022,0.0142898804316127,0.218139399241761,0.347623213764946,15
"text2192",0.0305373785445172,0.0382708705135832,0.0263731905611739,0.0120959746182828,0.0222090025778307,0.0138806266111442,0.00436248264921674,0.016260162601626,0.00198294665873488,0.0150703946063851,0.0543327384493357,0.63731905611739,0.0644457664088836,0.032916914534999,0.0299424945468967,12
"text2193",0.00801061979309713,0.18969147670054,0.0449510207818365,0.00759864506088071,0.0389087247093289,0.611828252311636,0.00320424791723885,0.0040281973816717,0.00073239952394031,0.00155634898837316,0.0251762336354481,0.012405016936739,0.0442643962281424,0.00416552229241051,0.00347889773871647,6
"text2194",0.0228310502283105,0.124200913242009,0.0228310502283105,0.017351598173516,0.0146118721461187,0.017351598173516,0.0337899543378995,0.0200913242009132,0.0091324200913242,0.0584474885844749,0.507762557077626,0.0200913242009132,0.0584474885844749,0.0310502283105023,0.0420091324200913,11
"text2195",0.00889774236387782,0.242363877822045,0.0208499335989376,0.00849933598937583,0.0108897742363878,0.00610889774236388,0.00571049136786189,0.0112881806108898,0.00132802124833997,0.0188579017264276,0.00929614873837981,0.00770252324037185,0.097742363877822,0.532403718459495,0.0180610889774236,14
"text2196",0.00996884735202492,0.21183800623053,0.021183800623053,0.0342679127725857,0.038006230529595,0.0118380062305296,0.0193146417445483,0.0137071651090343,0.00996884735202492,0.0342679127725857,0.0193146417445483,0.391277258566978,0.0398753894080997,0.120249221183801,0.0249221183800623,12
"text2197",0.00406965739163354,0.203388226386523,0.0148589816392201,0.00776074200265001,0.0182661366647738,0.487885671020254,0.00208215029339391,0.00350179822070793,0.000946431951542684,0.00804467158811282,0.017982207079311,0.115937914063979,0.0912360401287147,0.00776074200265001,0.0162786295665342,6
"text2198",0.00511793502447708,0.00311526479750779,0.00211392968402314,0.0164663996439697,0.502113929684023,0.00378282153983089,0.00478415665331553,0.00344904316866934,0.0011125945705385,0.00611927013796173,0.00244770805518469,0.0234757454383623,0.385291499777481,0.0191366266132621,0.021473075211393,5
"text2199",0.0073448033001308,0.237347821712446,0.00794848576315525,0.00191166113291076,0.0167018814770098,0.0127779454673508,0.00160981990139853,0.00825032699466747,0.00191166113291076,0.376496629439581,0.0185129288660831,0.231310997082201,0.0622799074353557,0.00553375591105745,0.0100613743837408,10
"text2200",0.00679281901989326,0.0504609412906356,0.00388161086851043,0.019893255701116,0.0264434740417273,0.00824842309558467,0.00897622513343037,0.0155264434740417,0.00242600679281902,0.0184376516254246,0.00752062105773896,0.770257156720039,0.00388161086851043,0.019893255701116,0.0373605046094129,12
"text2201",0.00871160018340211,0.235671710224668,0.0128381476386978,0.0128381476386978,0.0169646950939936,0.00871160018340211,0.00596056854653829,0.0320953690967446,0.0073360843649702,0.403484640073361,0.0210912425492893,0.171022466758368,0.0155891792755617,0.010087116001834,0.0375974323704723,10
"text2202",0.00135468961670253,0.00816798151247111,0.0984142162722129,0.00183281536377401,0.0131883018567216,0.00314766116822058,0.0090047015698462,0.00649454139772093,0.000876563869631046,0.00374531835205993,0.00601641565064945,0.0378117778309029,0.371065423539724,0.397362339628656,0.0415172523707068,14
"text2203",0.0155388471177945,0.0305764411027569,0.050125313283208,0.012531328320802,0.0365914786967419,0.00651629072681704,0.00802005012531328,0.00952380952380952,0.0050125313283208,0.143358395989975,0.0245614035087719,0.298245614035088,0.114786967418546,0.227568922305764,0.0170426065162907,12
"text2204",0.0363815142576205,0.101278269419862,0.015732546705998,0.0245821042281219,0.0334316617502458,0.0452310717797444,0.0245821042281219,0.015732546705998,0.015732546705998,0.101278269419862,0.0865290068829892,0.375614552605703,0.0334316617502458,0.0334316617502458,0.0570304818092429,12
"text2205",0.0925925925925926,0.00704170557111734,0.00342359165888578,0.087223778400249,0.0174291938997821,0.000505757858699035,0.00190631808278867,0.00715841892312481,0.000505757858699035,0.0118269530034236,0.00400715841892312,0.0243152816682228,0.129707438530968,0.00867569249922191,0.603680361033302,15
"text2206",0.0559748427672956,0.0220125786163522,0.0191823899371069,0.0172955974842767,0.0106918238993711,0.050314465408805,0.0154088050314465,0.00691823899371069,0.0050314465408805,0.0125786163522013,0.10125786163522,0.613522012578616,0.0418238993710692,0.0144654088050314,0.0135220125786164,12
"text2207",0.019531969780726,0.0209139487746453,0.0504882992445181,0.0127602727105215,0.00225723235673484,0.0015662428597752,0.00433020084761378,0.0221577298691727,0.000737055463423623,0.0112400958172102,0.0133130643080892,0.0196701676801179,0.37014004053805,0.416159941035563,0.0347337387138382,14
"text2208",0.00312602829878249,0.0164527805199079,0.0199078644290885,0.0046067785455742,0.0120105297795327,0.00164527805199079,0.00608752879236591,0.039651201052978,0.00164527805199079,0.010529779532741,0.0371832839749918,0.777064823955248,0.0337282000658111,0.0120105297795327,0.0243501151694636,12
"text2209",0.0398510242085661,0.0141527001862197,0.0236499068901304,0.0264432029795158,0.0191806331471136,0.0130353817504655,0.00800744878957169,0.0219739292364991,0.00242085661080075,0.0202979515828678,0.0191806331471136,0.092364990689013,0.0504655493482309,0.584543761638734,0.0644320297951583,14
"text2210",0.0053946621237933,0.0207268597387848,0.00454287336740488,0.0283929585462805,0.0411697898921068,0.0053946621237933,0.0147643384440659,0.0053946621237933,0.0658716638273708,0.00880181714934696,0.0053946621237933,0.292447473026689,0.119534355479841,0.00880181714934696,0.373367404883589,15
"text2211",0.0530896431679721,0.0295909486510009,0.00870322019147084,0.0165361183637946,0.0400348128807659,0.0322019147084421,0.0452567449956484,0.0452567449956484,0.00870322019147084,0.0191470844212359,0.0974760661444735,0.463011314186249,0.0348128807658834,0.0374238468233246,0.0687554395126197,12
"text2212",0.043341386631525,0.57617687971301,0.00183029504356102,0.0723332601215316,0.00622300314810747,0.00402664909583425,0.0536642506772092,0.00622300314810747,0.000732118017424409,0.00468555531151622,0.0204993044878834,0.042682480415843,0.133831173585182,0.0016106596383337,0.0321399809649315,2
"text2213",0.0130139282557679,0.169455365578617,0.0807655969034775,0.0117338697388071,0.0055164426564262,0.598366401511688,0.00185913260796684,0.00195056535917832,0.000304775837371613,0.00350492212977355,0.0298375544786809,0.0422724086434427,0.0355063850537929,0.00414495138825394,0.00176769985675536,6
"text2214",0.0180436847103514,0.0379867046533713,0.0208926875593542,0.00949667616334283,0.0579297245963913,0.0123456790123457,0.0237416904083571,0.0237416904083571,0.00949667616334283,0.0265906932573599,0.043684710351377,0.368471035137702,0.0294396961063628,0.0180436847103514,0.300094966761633,12
"text2215",0.0185654008438819,0.135021097046414,0.0185654008438819,0.0109704641350211,0.0337552742616034,0.0286919831223629,0.0185654008438819,0.0236286919831224,0.0135021097046414,0.117299578059072,0.0261603375527426,0.337552742616034,0.0236286919831224,0.0236286919831224,0.170464135021097,12
"text2216",0.0415131417342176,0.103414394497666,0.0282485875706215,0.0135101940555146,0.0120363547040039,0.178580201424711,0.0289855072463768,0.00908867600098256,0.0046671579464505,0.119626627364284,0.236059936133628,0.0776222058462294,0.109309751903709,0.0105625153524932,0.0267747482191108,11
"text2217",0.0401798665506237,0.0349579344357412,0.0131998839570641,0.146794313896142,0.027560197272991,0.00623730780388744,0.0058021467943139,0.0349579344357412,0.00188569770815202,0.174209457499275,0.0258195532346968,0.353060632434001,0.0662895271250363,0.021903104148535,0.0471424427038004,12
"text2218",0.0212044105173876,0.0949957591178965,0.0186598812553011,0.560644614079729,0.0212044105173876,0.0186598812553011,0.0135708227311281,0.00848176420695505,0.00848176420695505,0.0110262934690416,0.0797285835453774,0.0212044105173876,0.0593723494486853,0.0364715860899067,0.0262934690415606,4
"text2219",0.00784465020576132,0.00900205761316872,0.00205761316872428,0.00630144032921811,0.00707304526748971,0.00668724279835391,0.0055298353909465,0.0059156378600823,0.00128600823045267,0.0834619341563786,0.0128600823045267,0.256687242798354,0.172196502057613,0.0174897119341564,0.405606995884774,15
"text2220",0.0922118380062305,0.0249221183800623,0.0174454828660436,0.0118380062305296,0.0660436137071651,0.0286604361370717,0.0342679127725857,0.021183800623053,0.00623052959501558,0.0548286604361371,0.0679127725856698,0.0847352024922118,0.110903426791277,0.0137071651090343,0.365109034267913,15
"text2221",0.0172269610302726,0.0157216925907342,0.102525505937448,0.0117076434186319,0.0182304733232982,0.0137146680046831,0.0112058872721191,0.0117076434186319,0.00317778892791437,0.0558621843117578,0.091988626860679,0.565144673022244,0.0393042314768356,0.0167252048837598,0.0257568155209901,12
"text2222",0.0752202132591562,0.00185442744552619,0.00533147890588781,0.692396847473343,0.00672229949003245,0.00220213259156236,0.00533147890588781,0.00220213259156236,0.00115901715345387,0.0181965693092258,0.0814789058878071,0.0328001854427446,0.016458043579045,0.003592953175707,0.0550533147890589,4
"text2223",0.0240570306120197,0.00750402789732724,0.00697433181045708,0.0045244874086826,0.0126023527334525,0.00227327903948443,0.0735836147343795,0.0186276457216006,0.000286918713721336,0.00339888322408352,0.0010152508331678,0.0255799068617714,0.777483502173961,0.00763645191904478,0.0344523163168465,13
"text2224",0.00956247180875056,0.497519170049617,0.00469102390617952,0.0271538114569238,0.00956247180875056,0.0758682904826342,0.00171402796571944,0.00983310780333784,0.0009021199819576,0.0036084799278304,0.0815516463689671,0.0929183581416328,0.137843933243121,0.0230942715381146,0.0241768155164637,2
"text2225",0.0240153698366955,0.104707012487992,0.021133525456292,0.0355427473583093,0.0182516810758886,0.0124879923150817,0.0326609029779059,0.0557156580211335,0.00960614793467819,0.0758885686839577,0.0355427473583093,0.401536983669549,0.0413064361191162,0.0413064361191162,0.090297790585975,12
"text2226",0.00871882733675995,0.00426422996383019,0.0746240243670284,0.00255092328193413,0.0110032362459547,0.00175138016371597,0.00220826194555492,0.00335046640015229,0.000380734818199124,0.0150009518370455,0.0123738815914715,0.0850180849038645,0.277022653721683,0.479535503521797,0.0221968399010089,14
"text2227",0.00689871433051113,0.0943869551583569,0.0417058639071809,0.0426465976795234,0.0106616494198808,0.0134838507369081,0.0163060520539354,0.0360614612731264,0.00501724678582628,0.0417058639071809,0.0181875195986203,0.099090624020069,0.0313577924114142,0.376607086861085,0.165882721856381,14
"text2228",0.0133223458316165,0.019090784232935,0.0162065650322758,0.0388682873231699,0.00837797005905782,0.00137343771459964,0.0133223458316165,0.00590578217277846,0.00178546902897954,0.0170306276610356,0.15547314929268,0.237467380854278,0.00755390743029804,0.405164125806895,0.0590578217277846,14
"text2229",0.0226876090750436,0.12739965095986,0.0907504363001745,0.0593368237347295,0.0698080279232112,0.0331588132635253,0.0279232111692845,0.0279232111692845,0.0174520069808028,0.0226876090750436,0.0802792321116928,0.221640488656195,0.0593368237347295,0.0488656195462478,0.0907504363001745,12
"text2230",0.0365135453474676,0.0471142520612485,0.0223792697290931,0.0365135453474676,0.0259128386336867,0.0506478209658422,0.0471142520612485,0.0259128386336867,0.0117785630153121,0.10718492343934,0.0506478209658422,0.0965842167255595,0.0577149587750294,0.0365135453474676,0.347467608951708,15
"text2231",0.0119313944817301,0.0141685309470544,0.0164056674123788,0.0343027591349739,0.0141685309470544,0.0365398956002983,0.0141685309470544,0.00969425801640567,0.00745712155108128,0.0119313944817301,0.0208799403430276,0.340790454884415,0.0857568978374348,0.0343027591349739,0.347501864280388,15
"text2232",0.0368451352907311,0.0385722510074842,0.180195739781232,0.02475532527346,0.00748416810592977,0.0178468624064479,0.0213010938399539,0.0109383995394358,0.00575705238917674,0.0592976396085204,0.0869314910765688,0.423719055843408,0.00748416810592977,0.023028209556707,0.0558434081750144,12
"text2233",0.0138492136626121,0.000844698365892616,0.566028535446615,0.00401231723798993,0.0364487344882664,0.000683437768767662,0.00210022730065119,0.0126973522545767,4.99139943482e-05,0.000971403120776508,0.00226148789777614,0.00186985501904411,0.119728314289225,0.230871421550559,0.00758308760289962,3
"text2234",0.0459689377975494,0.142667603215484,0.00429251541403262,0.00757043627565754,0.0265355498322017,0.00593147584484508,0.0124873175680949,0.00265355498322017,0.00101459455240771,0.0141262779989074,0.63950675095606,0.0375399984390853,0.0508858190899867,0.00359010380082728,0.00522906423163974,11
